time,n,m,batch_size,number_of_intersections,
217579800, 200, 50, 2, 1
207648900, 400, 50, 2, 1
207495300, 600, 50, 2, 4
217488800, 800, 50, 2, 5
215490800, 1000, 50, 2, 6
231464300, 1200, 50, 2, 4
218310100, 1400, 50, 2, 10
227375300, 1600, 50, 2, 10
215726400, 1800, 50, 2, 10
209825700, 2000, 50, 2, 9
218990600, 2200, 50, 2, 11
205061200, 2400, 50, 2, 11
204445900, 2600, 50, 2, 18
219300900, 2800, 50, 2, 23
206611500, 3000, 50, 2, 11
